district,week_start,week_of_year,lst_celsius,rainfall_mm,ndwi_index,humidity_proxy_pct,population_density,dengue_cases
Bhubaneswar,2019-01-14,3,22.58,0.0,-0.228,40.1,2101.5,3
Bhubaneswar,2019-01-21,4,23.9,0.75,-0.183,40.1,2097.1,3
Bhubaneswar,2019-01-28,5,23.05,2.42,-0.189,40.2,2095.0,3
Bhubaneswar,2019-02-04,6,27.07,0.0,-0.194,40.2,2092.8,2
Bhubaneswar,2019-02-11,7,24.84,4.48,-0.142,40.3,2097.3,4
Bhubaneswar,2019-02-18,8,25.76,0.0,-0.194,40.4,2100.9,3
Bhubaneswar,2019-02-25,9,25.47,2.66,-0.163,40.6,2098.6,2
Bhubaneswar,2019-03-04,10,29.46,0.0,-0.179,40.8,2106.9,3
Bhubaneswar,2019-03-11,11,29.28,0.75,-0.16,41.0,2100.9,5
Bhubaneswar,2019-03-18,12,30.04,0.0,-0.202,41.3,2096.9,4
Bhubaneswar,2019-03-25,13,29.31,2.79,-0.243,41.6,2106.9,4
Bhubaneswar,2019-04-01,14,29.83,0.0,-0.146,42.0,2105.3,6
Bhubaneswar,2019-04-08,15,29.1,2.52,-0.116,42.5,2096.5,7
Bhubaneswar,2019-04-15,16,30.95,6.0,-0.132,43.1,2099.6,6
Bhubaneswar,2019-04-22,17,31.32,3.66,-0.22,43.7,2100.0,6
Bhubaneswar,2019-04-29,18,31.47,6.1,-0.127,44.5,2103.8,8
Bhubaneswar,2019-05-06,19,31.57,2.61,-0.133,45.3,2098.9,6
Bhubaneswar,2019-05-13,20,32.88,15.67,-0.1,46.2,2097.9,8
Bhubaneswar,2019-05-20,21,32.59,12.45,-0.056,47.1,2105.9,10
Bhubaneswar,2019-05-27,22,30.69,14.9,-0.063,48.1,2102.0,9
Bhubaneswar,2019-06-03,23,31.98,13.44,-0.066,49.1,2095.2,7
Bhubaneswar,2019-06-10,24,33.05,9.22,-0.094,50.1,2102.5,10
Bhubaneswar,2019-06-17,25,32.13,23.49,-0.064,51.1,2099.1,10
Bhubaneswar,2019-06-24,26,34.53,20.4,-0.031,52.0,2110.3,10
Bhubaneswar,2019-07-01,27,31.84,25.99,0.02,52.9,2106.2,11
Bhubaneswar,2019-07-08,28,32.53,25.21,0.021,53.6,2099.0,10
Bhubaneswar,2019-07-15,29,30.74,20.51,-0.051,54.2,2104.9,12
Bhubaneswar,2019-07-22,30,32.53,28.1,0.022,54.6,2102.7,12
Bhubaneswar,2019-07-29,31,32.15,23.94,0.017,54.9,2096.6,12
Bhubaneswar,2019-08-05,32,30.33,24.92,-0.042,55.0,2101.9,13
Bhubaneswar,2019-08-12,33,29.14,28.16,0.035,54.9,2106.4,12
Bhubaneswar,2019-08-19,34,25.81,14.38,-0.038,54.6,2103.6,15
Bhubaneswar,2019-08-26,35,27.89,19.17,0.028,54.2,2095.3,14
Bhubaneswar,2019-09-02,36,27.64,10.71,-0.102,53.6,2096.8,13
Bhubaneswar,2019-09-09,37,22.03,10.13,-0.154,52.9,2097.2,13
Bhubaneswar,2019-09-16,38,24.41,20.17,0.003,52.0,2112.4,13
Bhubaneswar,2019-09-23,39,24.87,1.93,-0.129,51.1,2095.6,12
Bhubaneswar,2019-09-30,40,25.22,1.67,-0.206,50.1,2114.7,12
Bhubaneswar,2019-10-07,41,21.32,4.76,-0.161,49.1,2100.1,9
Bhubaneswar,2019-10-14,42,21.24,9.7,-0.116,48.1,2109.1,7
Bhubaneswar,2019-10-21,43,21.22,11.55,-0.107,47.1,2105.2,7
Bhubaneswar,2019-10-28,44,22.95,5.0,-0.113,46.2,2107.8,6
Bhubaneswar,2019-11-04,45,21.82,2.39,-0.15,45.3,2089.5,7
Bhubaneswar,2019-11-11,46,22.69,2.65,-0.139,44.5,2099.8,5
Bhubaneswar,2019-11-18,47,22.83,4.09,-0.133,43.7,2097.5,6
Bhubaneswar,2019-11-25,48,20.6,3.58,-0.155,43.1,2103.9,5
Bhubaneswar,2019-12-02,49,22.53,3.01,-0.154,42.5,2109.2,5
Bhubaneswar,2019-12-09,50,21.13,0.0,-0.197,42.0,2094.9,4
Bhubaneswar,2019-12-16,51,20.22,0.0,-0.245,41.6,2102.5,6
Bhubaneswar,2019-12-23,52,19.15,0.0,-0.189,41.3,2105.1,5
Bhubaneswar,2019-12-30,1,22.62,1.19,-0.212,40.0,2100.1,4
Bhubaneswar,2020-01-06,2,23.26,2.58,-0.208,40.1,2106.7,4
Bhubaneswar,2020-01-13,3,21.26,0.0,-0.171,40.1,2101.0,2
Bhubaneswar,2020-01-20,4,24.64,5.9,-0.168,40.1,2103.6,2
Bhubaneswar,2020-01-27,5,24.06,0.0,-0.167,40.2,2106.6,3
Bhubaneswar,2020-02-03,6,24.78,1.56,-0.216,40.2,2107.3,2
Bhubaneswar,2020-02-10,7,24.19,0.0,-0.158,40.3,2108.8,3
Bhubaneswar,2020-02-17,8,24.46,7.67,-0.183,40.4,2098.9,2
Bhubaneswar,2020-02-24,9,26.55,3.34,-0.162,40.6,2105.1,3
Bhubaneswar,2020-03-02,10,27.14,1.74,-0.124,40.8,2109.8,5
Bhubaneswar,2020-03-09,11,26.46,0.0,-0.212,41.0,2105.2,3
Bhubaneswar,2020-03-16,12,29.56,0.72,-0.186,41.3,2109.4,3
Bhubaneswar,2020-03-23,13,29.81,1.11,-0.183,41.6,2115.6,19
Bhubaneswar,2020-03-30,14,28.83,0.0,-0.222,42.0,2091.1,4
Bhubaneswar,2020-04-06,15,29.47,0.76,-0.223,42.5,2095.1,6
Bhubaneswar,2020-04-13,16,30.19,5.82,-0.188,43.1,2103.7,4
Bhubaneswar,2020-04-20,17,32.61,4.98,-0.162,43.7,2104.0,6
Bhubaneswar,2020-04-27,18,29.81,6.02,-0.149,44.5,2105.2,6
Bhubaneswar,2020-05-04,19,30.81,8.64,-0.163,45.3,2105.2,6
Bhubaneswar,2020-05-11,20,29.67,10.71,-0.113,46.2,2106.7,7
Bhubaneswar,2020-05-18,21,32.28,8.77,-0.121,47.1,2107.0,7
Bhubaneswar,2020-05-25,22,33.42,10.93,-0.086,48.1,2113.0,8
Bhubaneswar,2020-06-01,23,34.26,16.47,-0.055,49.1,2101.7,8
Bhubaneswar,2020-06-08,24,34.29,16.21,-0.059,50.1,2113.8,8
Bhubaneswar,2020-06-15,25,31.13,12.27,-0.027,51.1,2099.9,9
Bhubaneswar,2020-06-22,26,33.78,19.5,-0.021,52.0,2103.5,11
Bhubaneswar,2020-06-29,27,31.51,20.64,0.008,52.9,2112.2,11
Bhubaneswar,2020-07-06,28,32.99,26.62,0.055,53.6,2101.4,11
Bhubaneswar,2020-07-13,29,31.35,27.23,0.052,54.2,2105.2,10
Bhubaneswar,2020-07-20,30,29.16,16.82,-0.026,54.6,2110.7,12
Bhubaneswar,2020-07-27,31,30.12,26.08,-0.015,54.9,2101.5,12
Bhubaneswar,2020-08-03,32,28.61,23.46,-0.0,55.0,2104.9,16
Bhubaneswar,2020-08-10,33,28.0,30.11,0.057,54.9,2101.8,16
Bhubaneswar,2020-08-17,34,25.9,18.98,0.009,54.6,2117.9,14
Bhubaneswar,2020-08-24,35,28.08,18.28,0.037,54.2,2109.8,12
Bhubaneswar,2020-08-31,36,26.28,16.89,-0.048,53.6,2109.5,12
Bhubaneswar,2020-09-07,37,25.48,8.95,-0.069,52.9,2113.6,13
Bhubaneswar,2020-09-14,38,25.62,14.01,-0.074,52.0,2113.1,13
Bhubaneswar,2020-09-21,39,24.95,5.61,-0.091,51.1,2107.4,11
Bhubaneswar,2020-09-28,40,24.95,9.95,-0.125,50.1,2116.4,11
Bhubaneswar,2020-10-05,41,21.6,3.3,-0.22,49.1,2109.5,10
Bhubaneswar,2020-10-12,42,24.63,6.82,-0.183,48.1,2106.6,8
Bhubaneswar,2020-10-19,43,23.12,2.11,-0.155,47.1,2100.0,8
Bhubaneswar,2020-10-26,44,21.41,3.11,-0.124,46.2,2110.3,9
Bhubaneswar,2020-11-02,45,21.23,4.59,-0.167,45.3,2101.8,7
Bhubaneswar,2020-11-09,46,20.99,1.99,-0.18,44.5,2103.6,5
Bhubaneswar,2020-11-16,47,20.91,3.46,-0.161,43.7,2106.3,6
Bhubaneswar,2020-11-23,48,22.25,0.0,-0.225,43.1,2114.1,5
Bhubaneswar,2020-11-30,49,22.19,0.0,-0.189,42.5,2100.2,5
Bhubaneswar,2020-12-07,50,20.01,0.0,-0.179,42.0,2113.0,6
Bhubaneswar,2020-12-14,51,22.23,0.0,-0.199,41.6,2105.3,3
Bhubaneswar,2020-12-21,52,20.7,0.0,-0.186,41.3,2116.6,5
Bhubaneswar,2020-12-28,53,21.62,4.7,-0.181,41.0,2103.3,5
Bhubaneswar,2021-01-04,1,20.58,0.0,-0.159,40.0,2114.0,4
Bhubaneswar,2021-01-11,2,22.63,0.46,-0.176,40.1,2111.1,4
Bhubaneswar,2021-01-18,3,23.03,3.82,-0.218,40.1,2101.5,3
Bhubaneswar,2021-01-25,4,23.6,3.64,-0.215,40.1,2120.6,5
Bhubaneswar,2021-02-01,5,25.2,0.0,-0.191,40.2,2112.7,4
Bhubaneswar,2021-02-08,6,24.09,0.0,-0.184,40.2,2106.1,3
Bhubaneswar,2021-02-15,7,25.39,0.0,-0.181,40.3,2111.9,3
Bhubaneswar,2021-02-22,8,24.28,0.0,-0.207,40.4,2105.0,3
Bhubaneswar,2021-03-01,9,26.71,0.77,-0.184,40.6,2110.4,3
Bhubaneswar,2021-03-08,10,26.5,1.42,-0.15,40.8,2102.5,3
Bhubaneswar,2021-03-15,11,25.86,1.78,-0.157,41.0,2102.2,4
Bhubaneswar,2021-03-22,12,29.82,0.88,-0.156,41.3,2105.0,4
Bhubaneswar,2021-03-29,13,29.17,12.33,-0.113,41.6,2110.4,3
Bhubaneswar,2021-04-05,14,29.28,0.0,-0.143,42.0,2112.1,4
Bhubaneswar,2021-04-12,15,30.78,1.21,-0.186,42.5,2115.0,4
Bhubaneswar,2021-04-19,16,30.3,4.14,-0.118,43.1,2109.4,6
Bhubaneswar,2021-04-26,17,29.69,6.09,-0.194,43.7,2108.5,6
Bhubaneswar,2021-05-03,18,33.33,4.46,-0.225,44.5,2095.0,7
Bhubaneswar,2021-05-10,19,31.14,7.36,-0.116,45.3,2105.0,7
Bhubaneswar,2021-05-17,20,31.88,2.17,-0.14,46.2,2106.4,7
Bhubaneswar,2021-05-24,21,34.26,8.08,-0.125,47.1,2110.5,8
Bhubaneswar,2021-05-31,22,32.48,15.14,-0.074,48.1,2110.9,9
Bhubaneswar,2021-06-07,23,35.41,24.91,0.021,49.1,2111.7,9
Bhubaneswar,2021-06-14,24,33.31,12.85,-0.056,50.1,2113.2,8
Bhubaneswar,2021-06-21,25,31.85,20.74,-0.086,51.1,2120.3,10
Bhubaneswar,2021-06-28,26,33.6,22.58,0.001,52.0,2114.0,10
Bhubaneswar,2021-07-05,27,31.85,18.97,-0.029,52.9,2110.2,13
Bhubaneswar,2021-07-12,28,33.53,24.09,0.005,53.6,2116.1,12
Bhubaneswar,2021-07-19,29,30.05,27.38,-0.018,54.2,2111.9,10
Bhubaneswar,2021-07-26,30,29.71,23.99,-0.024,54.6,2117.2,11
Bhubaneswar,2021-08-02,31,30.85,20.21,-0.022,54.9,2110.4,12
Bhubaneswar,2021-08-09,32,29.67,24.17,-0.01,55.0,2106.3,14
Bhubaneswar,2021-08-16,33,29.81,18.42,-0.035,54.9,2106.1,12
Bhubaneswar,2021-08-23,34,30.33,21.4,-0.041,54.6,2112.2,10
Bhubaneswar,2021-08-30,35,28.47,23.66,0.006,54.2,2109.1,10
Bhubaneswar,2021-09-06,36,27.14,16.33,-0.05,53.6,2103.7,10
Bhubaneswar,2021-09-13,37,27.46,18.04,0.001,52.9,2110.4,13
Bhubaneswar,2021-09-20,38,25.08,18.38,-0.026,52.0,2112.4,13
Bhubaneswar,2021-09-27,39,25.29,12.2,-0.153,51.1,2111.7,11
Bhubaneswar,2021-10-04,40,26.81,5.91,-0.077,50.1,2111.8,10
Bhubaneswar,2021-10-11,41,24.84,12.43,-0.131,49.1,2105.4,9
Bhubaneswar,2021-10-18,42,22.96,6.57,-0.137,48.1,2104.3,9
Bhubaneswar,2021-10-25,43,20.41,4.56,-0.123,47.1,2114.4,9
Bhubaneswar,2021-11-01,44,21.25,8.26,-0.123,46.2,2110.4,7
Bhubaneswar,2021-11-08,45,21.59,7.24,-0.143,45.3,2115.8,7
Bhubaneswar,2021-11-15,46,20.19,5.4,-0.133,44.5,2098.8,5
Bhubaneswar,2021-11-22,47,21.95,0.0,-0.168,43.7,2109.1,7
Bhubaneswar,2021-11-29,48,20.35,0.0,-0.196,43.1,2110.6,4
Bhubaneswar,2021-12-06,49,22.69,3.02,-0.189,42.5,2118.6,5
Bhubaneswar,2021-12-13,50,18.22,0.0,-0.219,42.0,2113.9,4
Bhubaneswar,2021-12-20,51,21.69,3.97,-0.114,41.6,2112.0,5
Bhubaneswar,2021-12-27,52,22.57,5.98,-0.194,41.3,2118.6,4
Bhubaneswar,2022-01-03,1,20.7,0.17,-0.175,40.0,2112.8,4
Bhubaneswar,2022-01-10,2,21.85,3.35,-0.201,40.1,2113.3,3
Bhubaneswar,2022-01-17,3,24.5,0.0,-0.175,40.1,2106.7,3
Bhubaneswar,2022-01-24,4,24.21,5.45,-0.216,40.1,2110.9,4
Bhubaneswar,2022-01-31,5,24.48,0.0,-0.16,40.2,2107.0,2
Bhubaneswar,2022-02-07,6,23.86,0.0,-0.197,40.2,2114.5,5
Bhubaneswar,2022-02-14,7,23.16,2.37,-0.237,40.3,2113.7,4
Bhubaneswar,2022-02-21,8,26.27,6.31,-0.137,40.4,2109.6,3
Bhubaneswar,2022-02-28,9,27.02,0.0,-0.201,40.6,2122.6,2
Bhubaneswar,2022-03-07,10,26.73,0.0,-0.192,40.8,2114.7,3
Bhubaneswar,2022-03-14,11,25.88,0.0,-0.203,41.0,2105.2,2
Bhubaneswar,2022-03-21,12,27.53,6.69,-0.133,41.3,2108.8,5
Bhubaneswar,2022-03-28,13,29.4,1.67,-0.205,41.6,2112.4,4
Bhubaneswar,2022-04-04,14,28.87,0.0,-0.238,42.0,2110.6,5
Bhubaneswar,2022-04-11,15,32.3,0.0,-0.167,42.5,2107.4,5
Bhubaneswar,2022-04-18,16,30.93,2.23,-0.169,43.1,2113.6,5
Bhubaneswar,2022-04-25,17,32.52,5.63,-0.165,43.7,2107.6,5
Bhubaneswar,2022-05-02,18,32.1,6.03,-0.151,44.5,2118.4,6
Bhubaneswar,2022-05-09,19,33.7,6.65,-0.124,45.3,2110.8,7
Bhubaneswar,2022-05-16,20,32.74,4.14,-0.207,46.2,2111.0,9
Bhubaneswar,2022-05-23,21,35.13,6.53,-0.091,47.1,2120.3,8
Bhubaneswar,2022-05-30,22,31.54,15.9,-0.107,48.1,2111.8,10
Bhubaneswar,2022-06-06,23,34.01,12.22,-0.079,49.1,2123.3,9
Bhubaneswar,2022-06-13,24,31.79,16.34,-0.084,50.1,2115.5,10
Bhubaneswar,2022-06-20,25,33.44,21.0,0.037,51.1,2114.6,10
Bhubaneswar,2022-06-27,26,32.5,17.07,-0.016,52.0,2117.3,11
Bhubaneswar,2022-07-04,27,32.3,15.87,-0.063,52.9,2121.1,11
Bhubaneswar,2022-07-11,28,31.5,20.61,-0.064,53.6,2119.9,11
Bhubaneswar,2022-07-18,29,30.8,26.01,0.038,54.2,2110.6,14
Bhubaneswar,2022-07-25,30,30.34,26.79,0.037,54.6,2108.3,31
Bhubaneswar,2022-08-01,31,30.04,19.61,-0.046,54.9,2116.8,13
Bhubaneswar,2022-08-08,32,30.31,26.66,-0.008,55.0,2125.5,11
Bhubaneswar,2022-08-15,33,30.8,26.53,0.023,54.9,2106.6,14
Bhubaneswar,2022-08-22,34,28.53,24.18,-0.003,54.6,2120.1,16
Bhubaneswar,2022-08-29,35,27.72,21.25,-0.035,54.2,2109.5,13
Bhubaneswar,2022-09-05,36,26.8,15.88,-0.022,53.6,2128.4,11
Bhubaneswar,2022-09-12,37,26.65,23.11,0.004,52.9,2112.1,11
Bhubaneswar,2022-09-19,38,23.86,11.53,-0.098,52.0,2110.4,13
Bhubaneswar,2022-09-26,39,25.07,16.43,-0.012,51.1,2109.9,11
Bhubaneswar,2022-10-03,40,21.69,3.54,-0.147,50.1,2118.4,10
Bhubaneswar,2022-10-10,41,23.17,7.7,-0.172,49.1,2117.1,9
Bhubaneswar,2022-10-17,42,23.26,3.14,-0.124,48.1,2116.5,8
Bhubaneswar,2022-10-24,43,21.85,0.41,-0.177,47.1,2109.1,7
Bhubaneswar,2022-10-31,44,22.72,12.14,-0.161,46.2,2107.4,7
Bhubaneswar,2022-11-07,45,21.93,4.18,-0.095,45.3,2105.6,7
Bhubaneswar,2022-11-14,46,21.32,0.46,-0.191,44.5,2124.1,5
Bhubaneswar,2022-11-21,47,20.57,0.0,-0.199,43.7,2122.9,6
Bhubaneswar,2022-11-28,48,20.92,6.28,-0.167,43.1,2113.3,6
Bhubaneswar,2022-12-05,49,21.55,0.0,-0.163,42.5,2117.1,4
Bhubaneswar,2022-12-12,50,20.43,0.0,-0.188,42.0,2109.0,5
Bhubaneswar,2022-12-19,51,22.47,0.0,-0.215,41.6,2123.2,4
Bhubaneswar,2022-12-26,52,20.25,0.0,-0.281,41.3,2124.0,5
Bhubaneswar,2023-01-02,1,20.34,4.95,-0.161,40.0,2122.2,6
Bhubaneswar,2023-01-09,2,20.65,0.0,-0.189,40.1,2118.5,4
Bhubaneswar,2023-01-16,3,22.89,0.0,-0.177,40.1,2108.1,5
Bhubaneswar,2023-01-23,4,23.4,4.06,-0.175,40.1,2117.1,3
Bhubaneswar,2023-01-30,5,24.64,0.0,-0.164,40.2,2119.7,2
Bhubaneswar,2023-02-06,6,24.96,6.7,-0.227,40.2,2121.9,3
Bhubaneswar,2023-02-13,7,22.6,4.25,-0.172,40.3,2113.8,3
Bhubaneswar,2023-02-20,8,26.08,1.59,-0.178,40.4,2108.0,3
Bhubaneswar,2023-02-27,9,28.19,3.34,-0.148,40.6,2115.1,3
Bhubaneswar,2023-03-06,10,28.09,0.0,-0.197,40.8,2119.2,4
Bhubaneswar,2023-03-13,11,28.24,0.0,-0.235,41.0,2115.3,4
Bhubaneswar,2023-03-20,12,28.24,0.0,-0.206,41.3,2126.8,4
Bhubaneswar,2023-03-27,13,31.05,5.87,-0.182,41.6,2114.1,4
Bhubaneswar,2023-04-03,14,29.74,2.53,-0.145,42.0,2120.7,6
Bhubaneswar,2023-04-10,15,32.88,10.36,-0.124,42.5,2117.9,5
Bhubaneswar,2023-04-17,16,31.39,2.75,-0.156,43.1,2116.8,6
Bhubaneswar,2023-04-24,17,33.95,0.44,-0.145,43.7,2108.5,6
Bhubaneswar,2023-05-01,18,31.84,4.75,-0.203,44.5,2125.6,7
Bhubaneswar,2023-05-08,19,34.48,3.83,-0.161,45.3,2109.6,8
Bhubaneswar,2023-05-15,20,32.66,13.29,-0.114,46.2,2119.5,7
Bhubaneswar,2023-05-22,21,33.0,4.01,-0.125,47.1,2120.1,9
Bhubaneswar,2023-05-29,22,31.93,13.1,-0.133,48.1,2114.6,10
Bhubaneswar,2023-06-05,23,33.84,16.59,-0.071,49.1,2118.3,10
Bhubaneswar,2023-06-12,24,32.91,20.47,0.02,50.1,2111.6,10
Bhubaneswar,2023-06-19,25,31.23,19.52,-0.035,51.1,2115.9,12
Bhubaneswar,2023-06-26,26,33.1,22.71,0.021,52.0,2122.7,11
Bhubaneswar,2023-07-03,27,31.63,24.96,-0.008,52.9,2118.2,11
Bhubaneswar,2023-07-10,28,34.18,25.91,-0.007,53.6,2120.1,13
Bhubaneswar,2023-07-17,29,30.03,26.07,-0.004,54.2,2119.9,12
Bhubaneswar,2023-07-24,30,29.87,29.42,0.051,54.6,2117.8,12
Bhubaneswar,2023-07-31,31,30.63,27.75,0.054,54.9,2115.0,13
Bhubaneswar,2023-08-07,32,29.46,22.68,0.005,55.0,2120.3,13
Bhubaneswar,2023-08-14,33,28.57,20.4,-0.028,54.9,2128.7,12
Bhubaneswar,2023-08-21,34,28.59,18.14,-0.053,54.6,2117.0,14
Bhubaneswar,2023-08-28,35,27.14,24.85,-0.009,54.2,2115.0,16
Bhubaneswar,2023-09-04,36,27.23,18.44,0.066,53.6,2124.0,15
Bhubaneswar,2023-09-11,37,26.91,11.37,-0.036,52.9,2125.1,12
Bhubaneswar,2023-09-18,38,26.2,13.22,-0.042,52.0,2115.9,11
Bhubaneswar,2023-09-25,39,24.05,8.4,-0.045,51.1,2120.1,10
Bhubaneswar,2023-10-02,40,23.13,9.64,-0.107,50.1,2127.5,12
Bhubaneswar,2023-10-09,41,25.27,9.02,-0.107,49.1,2124.0,13
Bhubaneswar,2023-10-16,42,24.01,4.86,-0.112,48.1,2122.7,9
Bhubaneswar,2023-10-23,43,20.55,9.16,-0.091,47.1,2114.9,7
Bhubaneswar,2023-10-30,44,22.16,0.0,-0.181,46.2,2115.9,8
Bhubaneswar,2023-11-06,45,23.42,3.37,-0.222,45.3,2123.8,7
Bhubaneswar,2023-11-13,46,20.3,2.68,-0.161,44.5,2112.2,6
Bhubaneswar,2023-11-20,47,21.43,0.0,-0.155,43.7,2119.3,7
Bhubaneswar,2023-11-27,48,21.39,1.91,-0.232,43.1,2120.9,6
Bhubaneswar,2023-12-04,49,20.09,0.0,-0.227,42.5,2116.2,6
Bhubaneswar,2023-12-11,50,22.53,0.0,-0.127,42.0,2125.3,4
Bhubaneswar,2023-12-18,51,20.63,2.44,-0.224,41.6,2125.8,4
Bhubaneswar,2023-12-25,52,19.82,5.01,-0.154,41.3,2130.7,4
